
    4.900000,    29.544534,    11.304551

    4.910000,    29.657579,    11.130931

    4.920000,    29.768889,    10.949943

    4.930000,    29.878388,    10.761789

    4.940000,    29.986006,    10.566677

    4.950000,    30.091673,    10.364825

    4.960000,    30.195321,    10.156456

    4.970000,    30.296886,     9.941802

    4.980000,    30.396304,     9.721101

    4.990000,    30.493515,     9.494600

    5.000000,    30.588461,     9.262549

    5.010000,    30.681086,     9.025206

    5.020000,    30.771338,     8.782835

    5.030000,    30.859167,     8.535705

    5.040000,    30.944524,     8.284091

    5.050000,    31.027364,     8.028273

    5.060000,    31.107647,     7.768535

    5.070000,    31.185333,     7.505164

    5.080000,    31.260384,     7.238455

    5.090000,    31.332769,     6.968703

    5.100000,    31.402456,     6.696208

    5.110000,    31.469418,     6.421272

    5.120000,    31.533631,     6.144202

    5.130000,    31.595073,     5.865305

    5.140000,    31.653726,     5.584891

    5.150000,    31.709575,     5.303272

    5.160000,    31.762607,     5.020760

    5.170000,    31.812815,     4.737670

    5.180000,    31.860192,     4.454315

    5.190000,    31.904735,     4.171011

    5.200000,    31.946445,     3.888073

    5.210000,    31.985326,     3.605814

    5.220000,    32.021384,     3.324549

    5.230000,    32.054629,     3.044591

    5.240000,    32.085075,     2.766249

    5.250000,    32.112738,     2.489834

    5.260000,    32.137636,     2.215652

    5.270000,    32.159792,     1.944008

    5.280000,    32.179233,     1.675205

    5.290000,    32.195985,     1.409540

    5.300000,    32.210080,     1.147309

    5.310000,    32.221553,     0.888803

    5.320000,    32.230441,     0.634309

    5.330000,    32.236784,     0.384111

    5.340000,    32.240625,     0.138486

    5.350000,    32.242010,    -0.102293

    5.360000,    32.240987,    -0.337958

    5.370000,    32.237608,    -0.568248

    5.380000,    32.231925,    -0.792906

    5.390000,    32.223996,    -1.011684

    5.400000,    32.213879,    -1.224337

    5.410000,    32.201636,    -1.430630

    5.420000,    32.187330,    -1.630333

    5.430000,    32.171026,    -1.823225

    5.440000,    32.152794,    -2.009091

    5.450000,    32.132703,    -2.187725

    5.460000,    32.110826,    -2.358927

    5.470000,    32.087237,    -2.522509

    5.480000,    32.062012,    -2.678288

    5.490000,    32.035229,    -2.826091

    5.500000,    32.006968,    -2.965755

    5.510000,    31.977310,    -3.097122

    5.520000,    31.946339,    -3.220049

    5.530000,    31.914138,    -3.334398

    5.540000,    31.880795,    -3.440041

    5.550000,    31.846394,    -3.536863

    5.560000,    31.811025,    -3.624755

    5.570000,    31.774778,    -3.703619

    5.580000,    31.737742,    -3.773368

    5.590000,    31.700008,    -3.833925

    5.600000,    31.661669,    -3.885221

    5.610000,    31.622817,    -3.927201

    5.620000,    31.583545,    -3.959817

    5.630000,    31.543946,    -3.983033

    5.640000,    31.504116,    -3.996824

    5.650000,    31.464148,    -4.001173

    5.660000,    31.424136,    -3.996077

    5.670000,    31.384175,    -3.981541

    5.680000,    31.344360,    -3.957581

    5.690000,    31.304784,    -3.924224

    5.700000,    31.265542,    -3.881506

    5.710000,    31.226727,    -3.829476

    5.720000,    31.188432,    -3.768191

    5.730000,    31.150750,    -3.697719

    5.740000,    31.113773,    -3.618138

    5.750000,    31.077592,    -3.529537

    5.760000,    31.042296,    -3.432014

    5.770000,    31.007976,    -3.325678

    5.780000,    30.974719,    -3.210647

    5.790000,    30.942613,    -3.087048

    5.800000,    30.911742,    -2.955020

    5.810000,    30.882192,    -2.814708

    5.820000,    30.854045,    -2.666268

    5.830000,    30.827382,    -2.509866

    5.840000,    30.802284,    -2.345676

    5.850000,    30.778827,    -2.173879

    5.860000,    30.757088,    -1.994666

    5.870000,    30.737141,    -1.808238

    5.880000,    30.719059,    -1.614800

    5.890000,    30.702911,    -1.414568

    5.900000,    30.688765,    -1.207764

    5.910000,    30.676688,    -0.994618

    5.920000,    30.666742,    -0.775367

    5.930000,    30.658988,    -0.550255

    5.940000,    30.653485,    -0.319531

    5.950000,    30.650290,    -0.083452

    5.960000,    30.649456,     0.157720

    5.970000,    30.651033,     0.403716

    5.980000,    30.655070,     0.654264

    5.990000,    30.661613,     0.909085

    6.000000,    30.670703,     1.167895

    6.010000,    30.682382,     1.430409

    6.020000,    30.696686,     1.696332

    6.030000,    30.713650,     1.965371

    6.040000,    30.733303,     2.237226

    6.050000,    30.755676,     2.511596

    6.060000,    30.780792,     2.788174

    6.070000,    30.808673,     3.066655

    6.080000,    30.839340,     3.346728

    6.090000,    30.872807,     3.628083

    6.100000,    30.909088,     3.910407

    6.110000,    30.948192,     4.193385

    6.120000,    30.990126,     4.476705

    6.130000,    31.034893,     4.760050

    6.140000,    31.082494,     5.043106

    6.150000,    31.132925,     5.325559

    6.160000,    31.186180,     5.607095

    6.170000,    31.242251,     5.887400

    6.180000,    31.301125,     6.166164

    6.190000,    31.362787,     6.443076

    6.200000,    31.427218,     6.717830

    6.210000,    31.494396,     6.990119

    6.220000,    31.564297,     7.259642

    6.230000,    31.636894,     7.526098

    6.240000,    31.712154,     7.789192

    6.250000,    31.790046,     8.048631

    6.260000,    31.870533,     8.304128

    6.270000,    31.953574,     8.555397

    6.280000,    32.039128,     8.802161

    6.290000,    32.127150,     9.044144

    6.300000,    32.217591,     9.281079

    6.310000,    32.310402,     9.512701

    6.320000,    32.405529,     9.738753

    6.330000,    32.502916,     9.958984

    6.340000,    32.602506,    10.173150

    6.350000,    32.704238,    10.381013

    6.360000,    32.808048,    10.582341

    6.370000,    32.913871,    10.776911

    6.380000,    33.021640,    10.964506

    6.390000,    33.131285,    11.144919

    6.400000,    33.242735,    11.317949

    6.410000,    33.355914,    11.483403

    6.420000,    33.470748,    11.641097

    6.430000,    33.587159,    11.790857

    6.440000,    33.705068,    11.932516

    6.450000,    33.824393,    12.065917

    6.460000,    33.945052,    12.190911

    6.470000,    34.066961,    12.307360

    6.480000,    34.190035,    12.415134

    6.490000,    34.314186,    12.514113

    6.500000,    34.439327,    12.604188

    6.510000,    34.565369,    12.685258

    6.520000,    34.692222,    12.757234

    6.530000,    34.819794,    12.820034

    6.540000,    34.947994,    12.873591

    6.550000,    35.076730,    12.917843

    6.560000,    35.205909,    12.952742

    6.570000,    35.335436,    12.978249

    6.580000,    35.465219,    12.994336

    6.590000,    35.595162,    13.000984

    6.600000,    35.725172,    12.998188

    6.610000,    35.855154,    12.985948

    6.620000,    35.985013,    12.964280

    6.630000,    36.114656,    12.933207

    6.640000,    36.243988,    12.892764

    6.650000,    36.372916,    12.842996

    6.660000,    36.501346,    12.783957

    6.670000,    36.629185,    12.715715

    6.680000,    36.756342,    12.638343

    6.690000,    36.882726,    12.551929

    6.700000,    37.008245,    12.456569

    6.710000,    37.132811,    12.352367

    6.720000,    37.256334,    12.239441

    6.730000,    37.378729,    12.117916

    6.740000,    37.499908,    11.987926

    6.750000,    37.619787,    11.849617

    6.760000,    37.738283,    11.703141

    6.770000,    37.855315,    11.548661

    6.780000,    37.970801,    11.386350

    6.790000,    38.084665,    11.216387

    6.800000,    38.196829,    11.038962

    6.810000,    38.307218,    10.854271

    6.820000,    38.415761,    10.662520

    6.830000,    38.522386,    10.463921

    6.840000,    38.627026,    10.258696

    6.850000,    38.729612,    10.047072

    6.860000,    38.830083,     9.829285

    6.870000,    38.928376,     9.605577

    6.880000,    39.024432,     9.376196

    6.890000,    39.118194,     9.141396

    6.900000,    39.209608,     8.901440

    6.910000,    39.298622,     8.656593

    6.920000,    39.385188,     8.407128

    6.930000,    39.469259,     8.153321

    6.940000,    39.550793,     7.895455

    6.950000,    39.629747,     7.633817

    6.960000,    39.706085,     7.368696

    6.970000,    39.779772,     7.100388

    6.980000,    39.850776,     6.829191

    6.990000,    39.919068,     6.555405

    7.000000,    39.984622,     6.279336

    7.010000,    40.047415,     6.001290

    7.020000,    40.107428,     5.721576

    7.030000,    40.164644,     5.440504

    7.040000,    40.219049,     5.158388

    7.050000,    40.270633,     4.875540

    7.060000,    40.319388,     4.592274

    7.070000,    40.365311,     4.308906

    7.080000,    40.408400,     4.025751

    7.090000,    40.448658,     3.743122

    7.100000,    40.486089,     3.461334

    7.110000,    40.520702,     3.180701

    7.120000,    40.552509,     2.901533

    7.130000,    40.581525,     2.624141

    7.140000,    40.607766,     2.348834

    7.150000,    40.631254,     2.075917

    7.160000,    40.652014,     1.805693

    7.170000,    40.670070,     1.538463

    7.180000,    40.685455,     1.274524

    7.190000,    40.698200,     1.014168

    7.200000,    40.708342,     0.757686

    7.210000,    40.715919,     0.505361

    7.220000,    40.720973,     0.257476

    7.230000,    40.723547,     0.014304

    7.240000,    40.723690,    -0.223884

    7.250000,    40.721451,    -0.456823

